voter_id,dim1,dim2,dim3
2923,-0.5917618264094906,-0.5394355790802479,-0.03883484116777793
3169,-0.2586836755029064,0.5650939719001172,0.8808938648481017
3925,-0.6635765297227303,-0.3662806279541358,-0.06886020286507548
4316,-0.6306760814112633,-0.4833365017570088,0.04946589737288011
4350,-0.6830817599093717,-0.42949160875456494,-0.008108868233284262
4873,0.9327457119485674,0.6240390270580187,-0.12356143515466401
4913,-0.7366248067817435,0.539678259154692,-0.005445973835194778
4915,-0.7408128052441072,0.5393850423648464,-0.1674615629499035
4923,-0.7458789786147658,0.5620089758179345,-0.0017980759406292248
4941,-0.5648102452555054,-0.5784413678901429,-0.05545119458954748
4943,0.8551076606326375,-0.40119061057283145,0.10467556144844711
5099,-0.8004724450007665,0.4651461234274135,-0.06816403805643706
5147,-0.7299195294499112,0.5388671959378314,-0.1492081521483323
5357,-0.734261012549031,0.5810011497894642,-0.06911336086344402
5606,-0.7478250572703253,0.5486395361117009,-0.06381789004772
5656,0.8136059019784618,-0.4705634761424732,0.05524681385863103
5728,-0.5875060984147046,-0.5398960081049005,-0.04627558782294194
5730,-0.6458331394438437,-0.4720952593610415,-0.07703019143676115
5738,-0.5760075173006838,-0.5674810809027856,-0.07791734165641803
5740,-0.798856587877442,-0.3011049268715212,-0.034703633022797595
5744,0.8752123101070204,-0.41598337388370155,0.11421521730299555
5746,0.8097077565917274,-0.4745683473119786,0.1337124853610401
5760,0.822182854237164,-0.44257762398342737,0.13596378598214634
5764,-0.8041015010865321,0.07244943993578365,-0.016834999923913446
5766,-0.6016371376015724,-0.5180119293328213,-0.05010038238446998
5768,0.17497105412931532,-0.6598316708826039,-0.2039141044262243
5776,-0.5389232108676354,-0.5282482591515825,-0.12206252208354072
5782,0.8790145286591926,0.6841677057605202,-0.15190735359282395
5784,0.8196767910136448,0.723446058200948,-0.17661281084852073
5786,0.615461935702064,0.8729189615392976,-0.1400853722005384
5788,0.918613125680448,0.6416842086975065,-0.16852290248850843
5792,1.083565001866837,0.44341962404816376,-0.07643110576487286
5794,0.8905856683430377,0.6756435746580757,-0.15423729374951375
5796,0.922265033668293,0.6428482823815101,-0.10079300767016397
5802,0.9021460347442934,0.708034661026911,-0.11015642103158682
5810,-0.7418220995587006,0.6057863090273771,-0.0561513095738334
5812,-0.7127983515493356,0.5762909260910493,-0.06216686374142708
5826,0.8123735616376415,-0.46706755126642024,0.15917784319960027
5858,0.8074752403551614,-0.41700420590078024,0.10371331522910625
5908,0.930151493571263,0.6313934195467018,-0.12153297387161983
6022,0.9075175899095664,-0.3685018057660689,0.09165175008220315
6044,-0.6422155370032355,-0.5119510791582728,0.00390769392640232
6254,-0.7133611091596258,0.6004202479534582,-0.03744860545834399
6320,-0.7140154389212741,0.5806629540702418,-0.07293373615734998
6336,0.7560326727975355,-0.3949452946534574,0.05500066061207037
6492,0.8704659036343453,0.6938462180503183,-0.10888499411682404
6516,-0.7934751727234136,-0.29782191320689466,-0.0349692008001704
6651,-0.7366067880716747,0.5726477171929971,-0.03438573894875602
6703,-0.586436951830095,-0.539941740155487,-0.04365393493041901
6705,-0.6685924016525642,-0.4524238703782704,-0.010054870063095505
6707,-0.6965154227440613,-0.3330051436148435,-0.18894965466596544
6709,-0.6466275835894477,-0.4853963108867212,0.0007769250498081723
6711,-0.6182365974291327,-0.4709862219944803,-0.029824549394697926
6713,-0.7328937820476902,0.5403059671732033,-0.03175525896580421
6715,-0.7394891905858062,0.5539169796294415,0.010701823423200345
6717,0.8756754336932214,-0.42055599568580626,0.10272324385350333
6719,0.9290326686197931,-0.4179770765506535,0.01668485840077706
6721,0.8443248295635822,-0.47429736728347643,0.08122240660801265
6723,0.7343028118473982,-0.46515063405513113,0.08832133700818548
6725,0.37943860392526146,-0.557433867089937,-0.08452597653595184
6727,0.3127384540417811,-0.5908053432403758,-0.10451039391737678
6729,0.2669070771043889,-0.6541599276620776,-0.11277764008140885
6731,0.1230166871474715,-0.5444572636804572,0.02655538836515328
6733,-0.2736840376683224,0.5545428037647014,0.893588213063842
6735,-0.41356249208373497,0.38131755818806334,0.758786146512934
